W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,AVG,WHIP,BABIP,LOB%,FIP,E-F,K-BB%,Age,MaxAge,Season,PlayerName,Team,UPID,xMLBAMID,UPURL,teamid,FullTeamName,download_timestamp
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,23.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,6.0,3.0,2.0,0.0,0.17391304,0.08695652,0.15,0.8333333333333334,0.1875,1.0,3.6226137797037765,-3.6226137797037765,0.08695652,,,2026,Michael Yusypchuk,MOST,sa3060998,,/players/michael-yusypchuk/sa3060998/stats/pitching,158,Missouri State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,12.0,1.5,8.0,0.0,0.38095238,0.04761905,0.1,0.5,0.16666667,1.0,1.469563039143881,-1.469563039143881,0.33333333,,,2026,Landon Zaborowski,UVU,sa3060999,,/players/landon-zaborowski/sa3060999/stats/pitching,281,Utah Valley State College ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.99999919533732,0.0,1.0,0.0,0.5,0.0,0.5,2.9999999105930355,1.0,1.0,-0.8948656201362661,0.8948656201362661,0.5,,,2026,Jean Carlos Zambrano,BCU,sa3061004,,/players/jean-carlos-zambrano/sa3061004/stats/pitching,24,Bethune Cookman University ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.75,0.0,7.0,0.0,0.46666667,0.0,0.2,0.75,0.375,1.0,-0.04405288696289045,0.04405288696289045,0.46666667,,,2026,Bradley Zayac,LIB,sa3061008,,/players/bradley-zayac/sa3061008/stats/pitching,122,Liberty University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.74999979883433,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,2.3410756558179844,-2.3410756558179844,0.25,,,2026,Nic Abraham,TENN,sa3062550,,/players/nic-abraham/sa3062550/stats/pitching,256,University of Tennessee Knoxville ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.99999919533732,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.158924210071569,2.158924210071569,1.0,,,2026,Justin Byrd,UGA,sa3062564,,/players/justin-byrd/sa3062564/stats/batting,86,University of Georgia ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,8.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,21.600000514984142,10.800000257492071,2.0,0.0,0.5,0.25,0.16666667,1.8000000429153453,0.5,1.0,2.8775195789337156,-2.8775195789337156,0.25,21.0,21.0,2026,AJ Camp,CLT,sa3062566,,/players/aj-camp/sa3062566/stats/pitching,186,University of North Carolina Charlotte ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.158924388885498,2.158924388885498,1.0,,,2026,Connor Chicoli,SC,sa3062570,,/players/connor-chicoli/sa3062570/stats/pitching,231,University of South Carolina Columbia ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,13.5,4.5,3.0,0.0,0.42857143,0.14285714,0.16666667,1.0,0.33333333,1.0,2.005872440338135,-2.005872440338135,0.28571429,,,2026,Joey Ciancimino,PITT,sa3062571,,/players/joey-ciancimino/sa3062571/stats/pitching,205,University of Pittsburgh ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.600000514984142,0.0,4.0,0.0,0.57142857,0.0,0.0,0.0,0.0,1.0,-0.3493601989746118,0.3493601989746118,0.57142857,21.0,21.0,2026,Scott Doran,CCU,sa3062585,,/players/scott-doran/sa3062585/stats/pitching,50,Coastal Carolina University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,9.0,18.0,0.5,0.0,0.125,0.25,0.4,4.0,0.5,1.0,11.582056713104247,-11.582056713104247,-0.125,22.0,22.0,2026,Kenan Elarton,HCU,sa3062593,,/players/kenan-elarton/sa3062593/stats/pitching,99,Houston Christian University,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.49999959766866,0.0,2.0,0.0,0.33333333,0.0,0.2,0.7499999776482589,0.33333333,1.0,2.8221652254462235,-2.8221652254462235,0.33333333,22.0,22.0,2026,JR Fordham,LONG,sa3062598,,/players/jr-fordham/sa3062598/stats/pitching,126,Longwood University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,0.0,0.66666667,0.0,0.0,0.0,0.0,1.0,0.6658565521240236,-0.6658565521240236,0.66666667,21.0,21.0,2026,Brendan Kenneally,MONM,sa3062626,,/players/brendan-kenneally/sa3062626/stats/pitching,159,Monmouth University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.33333333,0.0,0.0,0.0,0.0,1.0,1.8410756111145021,-1.8410756111145021,0.33333333,20.0,20.0,2026,Brayden Krenzel,TENN,sa3062629,,/players/brayden-krenzel/sa3062629/stats/pitching,256,University of Tennessee Knoxville ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.5,0.0,3.0,0.0,0.375,0.0,0.125,0.5,0.2,1.0,0.9519230842590334,-0.9519230842590334,0.375,,,2026,John Lobs,WCU,sa3062635,,/players/john-lobs/sa3062635/stats/pitching,297,Western Carolina University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,0.25,0.25,0.0,1.0,0.0,1.0,7.4372984886169435,-7.4372984886169435,0.0,,,2026,Michael Madigan,GMU,sa3062638,,/players/michael-madigan/sa3062638/stats/pitching,83,George Mason University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4999999552965178,0.5,1.0,4.473160934448242,-4.473160934448242,0.0,21.0,21.0,2026,Presley Monteforte,BELL,sa3062656,,/players/presley-monteforte/sa3062656/stats/pitching,23,Bellarmine University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.49999959766866,0.0,2.0,0.0,0.33333333,0.0,0.2,0.7499999776482589,0.33333333,1.0,4.7148372873663895,-4.7148372873663895,0.33333333,21.0,21.0,2026,Ethan Rucker,GTWN,sa3062674,,/players/ethan-rucker/sa3062674/stats/pitching,85,Georgetown University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.49999959766866,0.0,1.0,0.0,0.2,0.0,0.5,2.9999999105930355,0.66666667,1.0,4.955947068333627,-4.955947068333627,0.2,22.0,22.0,2026,Landon Sexton,MTSU,sa3062679,,/players/landon-sexton/sa3062679/stats/pitching,152,Middle Tennessee State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.5,0.0,1.0,0.0,0.14285714,0.0,0.16666667,0.5,0.2,1.0,4.950639915466309,-4.950639915466309,0.14285714,,,2026,Parker Smith,UL,sa3062682,,/players/parker-smith/sa3062682/stats/batting,131,University of Louisiana at Lafayette ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,18.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,10.8,1.8,6.0,0.0,0.33333333,0.05555556,0.17647059,0.8,0.27272727,1.0,2.650639915466309,-2.650639915466309,0.27777778,,,2026,Jesus Tovar,TXST,sa3062692,,/players/jesus-tovar/sa3062692/stats/pitching,264,Texas State University San Marcos ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,0.25,0.25,0.33333333,2.0,0.5,1.0,4.94617862701416,-4.94617862701416,0.0,,,2026,Chapman Weber,UCSD,sa3062695,,/players/chapman-weber/sa3062695/stats/pitching,278,University of California San Diego ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.99999919533732,26.99999919533732,1.0,0.0,0.5,0.5,0.0,2.9999999105930355,0.0,1.0,6.841075521707538,-6.841075521707538,0.0,21.0,21.0,2026,Dane Burns,MSST,sa3062818,826045.0,/players/dane-burns/sa3062818/stats/pitching,155,Mississippi State University ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,9.0,1.0,0.0,0.27777778,0.27777778,0.0,1.0,0.0,1.0,5.758942794799805,-5.758942794799805,0.0,,,2026,Kyle Calzadiaz,SJSU,sa3062822,,/players/kyle-calzadiaz/sa3062822/stats/pitching,224,San Jose State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.571428965549092,0.0,3.0,0.0,0.3,0.0,0.3,1.2857143295054547,0.42857143,1.0,1.0007365440835736,-1.0007365440835736,0.3,,,2026,Matthew Hall,UNCA,sa3062845,,/players/matthew-hall/sa3062845/stats/pitching,177,University of North Carolina Asheville ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.9999999105930355,0.5,1.0,6.4372984886169435,-6.4372984886169435,0.0,20.0,20.0,2026,Will Marenghi,DAV,sa3062869,,/players/will-marenghi/sa3062869/stats/pitching,59,Davidson College ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,16.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,6.75,4.5,1.5,0.0,0.1875,0.125,0.15384615,1.0,0.2,1.0,5.508942794799805,-5.508942794799805,0.0625,22.0,22.0,2026,Ej Mcgrew,SJSU,sa3062872,,/players/ej-mcgrew/sa3062872/stats/pitching,224,San Jose State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,10.800000257492071,5.4000001287460355,2.0,0.0,0.28571429,0.14285714,0.0,0.6000000143051151,0.0,1.0,6.505872511863711,-6.505872511863711,0.14285714,25.0,25.0,2026,Peter Schaefer,BC,sa3062895,,/players/peter-schaefer/sa3062895/stats/pitching,26,Boston College ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.99999919533732,0.0,0.0,0.0,0.5,0.0,2.9999999105930355,0.0,1.0,13.582056444883353,-13.582056444883353,-0.5,22.0,22.0,2026,Josh Shimmin,LAM,sa3062898,,/players/josh-shimmin/sa3062898/stats/pitching,119,Lamar University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.33333333,0.0,0.0,0.0,0.0,1.0,1.8410756111145021,-1.8410756111145021,0.33333333,22.0,22.0,2026,Jackson Soucie,UK,sa3062905,,/players/jackson-soucie/sa3062905/stats/pitching,117,University of Kentucky ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.289244365692139,-5.289244365692139,0.0,,,2026,Dylan Zentko,MUR,sa3062930,,/players/dylan-zentko/sa3062930/stats/pitching,162,Murray State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,18.0,0.5,0.0,0.16666667,0.33333333,0.25,3.0,0.33333333,1.0,8.758942794799804,-8.758942794799804,-0.16666667,,,2026,Luca Staiano,SJSU,sa3062938,,/players/luca-staiano/sa3062938/stats/pitching,224,San Jose State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,9.0,1.0,0.0,0.25,0.25,0.0,1.0,0.0,1.0,4.94617862701416,-4.94617862701416,0.0,,,2026,Garrett Davidson,UCSD,sa3065025,,/players/garrett-davidson/sa3065025/stats/batting,278,University of California San Diego ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,23.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,7.5,1.5,5.0,0.0,0.2173913,0.04347826,0.19047619,0.8333333333333334,0.25,1.0,3.2852564175923673,-3.2852564175923673,0.17391304,20.0,20.0,2026,Peyton Dhein,VMI,sa3065029,,/players/peyton-dhein/sa3065029/stats/pitching,287,Virginia Military Institute ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,26.99999919533732,53.99999839067464,0.5,0.0,0.25,0.5,0.5,8.999999731779106,1.0,1.0,15.45594675540925,-15.45594675540925,-0.25,23.0,23.0,2026,Nick Greaney,LT,sa3065049,,/players/nick-greaney/sa3065049/stats/pitching,132,Louisiana Tech University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2,13.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,16.874999497085824,6.74999979883433,2.5,0.0,0.38461538,0.15384615,0.2,1.4999999552965178,0.4,1.0,6.159187995642424,-6.159187995642424,0.23076923,,,2026,Jackson Klein,MAN,sa3065069,,/players/jackson-klein/sa3065069/stats/pitching,135,Manhattan College ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.1,10.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,7.714285977032729,7.714285977032729,1.0,0.0,0.2,0.2,0.0,0.8571428863369699,0.0,1.0,5.9622770873867745,-5.9622770873867745,0.0,,,2026,Jose Luccioni,TXSO,sa3065083,,/players/jose-luccioni/sa3065083/stats/pitching,267,Texas Southern University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.818181605378463,0.0,4.0,0.0,0.33333333,0.0,0.08333333,0.2727272668160684,0.125,1.0,2.400238578575701,-2.400238578575701,0.33333333,20.0,20.0,2026,Wesley Marien,NWST,sa3065088,,/players/wesley-marien/sa3065088/stats/pitching,185,Northwestern State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,18.0,0.0,4.0,0.0,0.5,0.0,0.14285714,0.5,0.33333333,1.0,3.4453126907348635,-3.4453126907348635,0.5,,,2026,Drew McDowell,SDST,sa3065091,,/players/drew-mcdowell/sa3065091/stats/pitching,232,South Dakota State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,13.5,4.5,3.0,0.0,0.375,0.125,0.14285714,1.0,0.25,1.0,2.005872440338135,-2.005872440338135,0.25,,,2026,Aiden OConnell,DUKE,sa3065103,,/players/aiden-oconnell/sa3065103/stats/pitching,64,Duke University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.5,4.5,1.0,0.0,0.14285714,0.14285714,0.16666667,1.0,0.2,1.0,4.486403179168701,-4.486403179168701,0.0,,,2026,Lukas Sarantos,SMC,sa3065125,,/players/lukas-sarantos/sa3065125/stats/pitching,246,St. Mary's College of California ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,0.13333333,0.0,0.33333333,1.6666666666666667,0.38461538,0.8,3.4726365725199386,-3.4726365725199386,0.13333333,22.0,22.0,2026,John Allen,AKR,sa3065244,,/players/john-allen/sa3065244/stats/pitching,3,University of Akron ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.49999959766866,0.0,2.0,0.0,0.66666667,0.0,0.0,0.0,0.0,1.0,1.4506400048732733,-1.4506400048732733,0.66666667,,,2026,Shane Connell,TXST,sa3065277,,/players/shane-connell/sa3065277/stats/pitching,264,Texas State University San Marcos ,2026-02-16T17:25:50.682125
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,14.4,1.8,8.0,0.0,0.5,0.0625,0.06666667,0.4,0.14285714,1.0,1.8731609344482423,-1.8731609344482423,0.4375,,,2026,Luke Davenport,UNA,sa3065283,,/players/luke-davenport/sa3065283/stats/pitching,190,University of North Alabama ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,16.200000386238106,5.4000001287460355,3.0,0.0,0.42857143,0.14285714,0.16666667,1.2000000286102301,0.33333333,1.0,1.7058723974227896,-1.7058723974227896,0.28571429,23.0,23.0,2026,Jake Dorn,MIA,sa3065289,,/players/jake-dorn/sa3065289/stats/pitching,148,University of Miami (Florida) ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,13.49999959766866,6.74999979883433,2.0,0.0,0.33333333,0.16666667,0.2,1.4999999552965178,0.33333333,1.0,5.784188006818294,-5.784188006818294,0.16666667,,,2026,Weston Elkovitch,CAN,sa3065291,,/players/weston-elkovitch/sa3065291/stats/pitching,42,Canisius College ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,17.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.11764706,0.14285714,1.0,0.14285714,1.0,8.784187984466552,-8.784187984466552,-0.11764706,20.0,20.0,2026,Hunter Hoxie,FAIR,sa3065328,,/players/hunter-hoxie/sa3065328/stats/pitching,72,Fairfield University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.99999919533732,0.0,0.0,0.0,0.5,0.0,2.9999999105930355,0.0,1.0,14.10513393282891,-14.10513393282891,-0.5,20.0,20.0,2026,Malik Kemp,MVSU,sa3065337,,/players/malik-kemp/sa3065337/stats/pitching,156,Mississippi Valley State University ,2026-02-16T17:25:50.682125
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2,15.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.818181605378463,0.0,4.0,0.0,0.26666667,0.0,0.14285714,0.5454545336321368,0.2,0.66666667,4.619022719722148,-4.619022719722148,0.26666667,,,2026,Jake Lenahan,HC,sa3065350,,/players/jake-lenahan/sa3065350/stats/pitching,97,College of the Holy Cross ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.2,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.874999497085824,0.0,5.0,0.0,0.625,0.0,0.125,0.37499998882412944,0.33333333,1.0,-0.2441274479031592,0.2441274479031592,0.625,,,2026,Gavin Soares,BC,sa3065419,,/players/gavin-soares/sa3065419/stats/pitching,26,Boston College ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.99999919533732,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.4278346180915884,2.4278346180915884,1.0,19.0,19.0,2026,Mason Tompkins,WIN,sa3065433,,/players/mason-tompkins/sa3065433/stats/pitching,301,Winthrop University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.571428965549092,0.0,3.0,0.0,0.375,0.0,0.25,0.8571428863369699,0.4,1.0,1.0007365440835736,-1.0007365440835736,0.375,20.0,20.0,2026,Mateo Wells,HPU,sa3065444,,/players/mateo-wells/sa3065444/stats/pitching,95,High Point University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,2.0,0.0,0.14285714,0.0,0.21428571,0.75,0.25,1.0,5.534187984466553,-5.534187984466553,0.14285714,21.0,21.0,2026,Devin Wolff,FAIR,sa3065449,,/players/devin-wolff/sa3065449/stats/pitching,72,Fairfield University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.99999919533732,0.0,0.0,0.0,0.5,0.0,2.9999999105930355,0.0,1.0,12.841075342893607,-12.841075342893607,-0.5,,,2026,Nile Adcock,UK,sa3065497,,/players/nile-adcock/sa3065497/stats/pitching,117,University of Kentucky ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.473160934448242,-4.473160934448242,0.0,23.0,23.0,2026,Carlos Carmona,UNA,sa3065510,,/players/carlos-carmona/sa3065510/stats/pitching,190,University of North Alabama ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.473160934448242,-4.473160934448242,0.0,24.0,24.0,2026,Kelly Crumpton,UNA,sa3065517,,/players/kelly-crumpton/sa3065517/stats/batting,190,University of North Alabama ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,10.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49999959766866,0.0,0.0,0.6,8.999999731779106,0.55555556,-0.43478261,23.50280865728857,-23.50280865728857,0.0,22.0,22.0,2026,Aiden Fishnick,MILW,sa3065532,,/players/aiden-fishnick/sa3065532/stats/pitching,302,University of Wisconsin Milwaukee ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,1.0,10.265508842468261,-10.265508842468261,-0.2,,,2026,Blake Hager,MORE,sa3065540,,/players/blake-hager/sa3065540/stats/pitching,160,Morehead State University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.800000257492071,0.0,2.0,0.0,0.28571429,0.0,0.28571429,1.2000000286102301,0.4,1.0,0.8604962730407704,-0.8604962730407704,0.28571429,22.0,22.0,2026,Jonny Lowe,TTU,sa3065558,,/players/jonny-lowe/sa3065558/stats/pitching,260,Texas Tech University ,2026-02-16T17:25:50.682125
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.5,0.0,6.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.9756638526916506,-0.9756638526916506,0.5,,,2026,Michael Meckna,ORE,sa3065570,,/players/michael-meckna/sa3065570/stats/pitching,200,University of Oregon,2026-02-16T17:25:50.682125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.11111111,0.25,1.5,0.25,1.0,6.165856552124024,-6.165856552124024,-0.11111111,,,2026,Drew Medley,COFC,sa3065571,,/players/drew-medley/sa3065571/stats/pitching,51,College of Charleston (South Carolina) ,2026-02-16T17:25:50.682125
