Season,Player,Team,Class,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS,K%,BB%,K:BB,ISO,BABIP,wOBA,wRC,wRAA,wRC+,GB%,LD%,FB%,PU%,HR/FB%
2025,Trevor Roper,Houston Christian,SR,SS,0.235,0.323,0.273,0.595,57,223,187,24,44,4,0,1,29,8,18,30,2,1,13.5%,8.1%,1.67,0.037,0.269,0.292,19,-16,54,47.1%,19.1%,33.8%,6.4%,1.9%
2025,Trey Bridges,Grambling,JR,LF,0.35,0.472,0.565,1.037,52,255,200,57,70,14,1,9,77,12,38,43,14,5,16.9%,14.9%,1.13,0.215,0.401,0.467,57,18,144,38.0%,17.7%,44.3%,5.7%,12.9%
2025,Trey Cruz,Texas A&M-Corpus Christi,SR,LF,0.296,0.349,0.493,0.843,43,167,152,26,45,8,2,6,23,0,13,28,2,3,16.8%,7.8%,2.15,0.197,0.328,0.377,25,-1,98,52.4%,12.1%,35.5%,4.8%,13.6%
2025,Trey Fenderson,Presbyterian,JR,2B,0.374,0.477,0.521,0.999,51,202,163,36,61,16,1,2,24,6,27,25,14,3,12.4%,13.4%,0.93,0.147,0.431,0.461,44,13,141,38.8%,24.6%,36.6%,3.7%,4.1%
2025,Trey Gambill,Oklahoma,JR,LF,0.285,0.445,0.414,0.859,56,245,186,52,53,10,1,4,26,7,49,40,11,2,16.3%,20.0%,0.82,0.129,0.338,0.409,44,5,114,35.1%,23.6%,41.2%,4.1%,6.6%
2025,Trey Hawsey,Louisiana Tech,FR,1B,0.295,0.43,0.513,0.943,49,193,156,26,46,7,0,9,30,6,31,33,1,1,17.1%,16.1%,1.06,0.218,0.325,0.427,37,7,123,36.1%,20.5%,43.4%,8.2%,17.0%
2025,Trey Lipsey,Ohio State,SR,RF,0.3,0.469,0.5,0.969,50,242,180,57,54,13,1,7,30,17,42,37,15,2,15.3%,17.4%,0.88,0.2,0.341,0.449,51,13,135,43.2%,16.4%,40.4%,4.8%,11.9%
2025,Trey Rutledge,Alabama A&M,JR,CF,0.397,0.573,0.524,1.097,41,182,126,55,50,7,3,1,13,15,37,14,34,3,7.7%,20.3%,0.38,0.127,0.441,0.518,48,20,170,37.0%,25.0%,38.0%,6.0%,2.6%
2025,Trey Spees,Western Carolina,FR,2B,0.287,0.408,0.399,0.807,56,222,178,41,51,6,1,4,30,10,28,40,0,1,18.0%,12.6%,1.43,0.112,0.346,0.382,35,0,100,40.9%,19.0%,40.1%,7.3%,7.3%
2025,Treyton Rank,Rice,SR,3B,0.254,0.294,0.37,0.665,52,198,181,25,46,7,1,4,20,3,9,54,2,2,27.3%,4.5%,6.07,0.116,0.331,0.302,18,-13,59,50.0%,17.7%,32.3%,4.6%,9.5%
2025,Tripp Garrish,Air Force,JR,DH,0.299,0.438,0.476,0.914,54,235,187,30,56,16,1,5,35,6,41,68,9,3,28.9%,17.4%,1.66,0.176,0.443,0.422,44,8,121,52.5%,16.4%,31.1%,1.6%,13.2%
2025,Tristan Curless,East Tennessee State,SR,1B,0.28,0.374,0.549,0.923,49,203,175,37,49,13,2,10,44,3,24,46,2,0,22.7%,11.8%,1.92,0.269,0.325,0.409,36,5,114,35.4%,20.0%,44.6%,5.4%,17.2%
2025,Tristan Moore,New Orleans,SR,LF,0.301,0.39,0.607,0.997,53,231,196,42,59,14,2,14,56,9,22,41,3,5,17.7%,9.5%,1.86,0.306,0.31,0.433,46,10,127,34.2%,15.5%,50.3%,4.5%,17.9%
2025,Troy Sanders,Grand Canyon,SO,SS,0.289,0.323,0.344,0.667,50,197,180,32,52,5,1,1,20,2,8,29,6,2,14.7%,4.1%,3.59,0.056,0.336,0.311,20,-11,64,57.2%,15.1%,27.6%,3.9%,2.4%
2025,Troy Sudbrook,Toledo,SO,3B,0.279,0.355,0.443,0.797,61,281,244,39,68,15,2,7,50,9,22,44,4,1,15.7%,7.8%,2.01,0.164,0.31,0.364,40,-4,91,40.0%,20.5%,39.5%,6.0%,8.9%
2025,Tré Keels,Longwood,JR,CF,0.228,0.333,0.426,0.76,51,237,197,49,45,9,3,8,28,10,23,64,35,2,27.0%,9.7%,2.78,0.198,0.287,0.345,30,-7,81,35.1%,17.2%,47.8%,13.4%,12.5%
2025,Tucker Moore,Liberty,SO,C,0.192,0.318,0.369,0.688,46,158,130,16,25,6,1,5,26,8,17,49,6,0,31.0%,10.8%,2.87,0.177,0.256,0.323,17,-7,70,32.5%,10.8%,56.6%,13.3%,10.6%
2025,Tucker Stockman,Southern Miss,SO,C,0.332,0.414,0.474,0.887,55,222,190,41,63,9,0,6,33,13,15,55,0,0,24.8%,6.8%,3.65,0.142,0.435,0.408,39,5,114,46.0%,24.8%,29.9%,5.1%,14.6%
2025,Ty Acker,George Washington,SR,3B,0.318,0.393,0.434,0.827,48,204,173,39,55,9,1,3,34,5,19,39,6,0,19.1%,9.3%,2.05,0.116,0.385,0.382,32,0,100,55.4%,16.9%,27.7%,3.1%,8.3%
2025,Ty Allen,Belmont,SO,RF,0.323,0.402,0.534,0.937,60,266,232,52,75,13,0,12,47,4,28,63,8,3,23.7%,10.5%,2.26,0.211,0.396,0.418,49,8,119,40.7%,18.6%,40.7%,4.8%,17.6%
2025,Ty Batusich,Miami (OH),SR,DH,0.305,0.435,0.441,0.876,58,277,220,50,67,12,0,6,52,15,38,22,2,2,7.9%,13.7%,0.58,0.136,0.313,0.412,50,7,116,49.5%,18.9%,31.6%,4.1%,9.7%
2025,Ty Brooks,South Alabama,SO,SS,0.241,0.333,0.383,0.716,44,172,141,21,34,6,1,4,27,2,18,34,0,0,19.8%,10.5%,1.89,0.142,0.288,0.333,20,-7,75,41.9%,21.0%,37.1%,3.8%,10.3%
2025,Ty Dalley,Mercer,JR,RF,0.273,0.352,0.588,0.94,60,281,245,45,67,20,0,19,61,5,27,51,2,5,18.1%,9.6%,1.89,0.314,0.268,0.404,49,5,112,32.3%,15.2%,52.5%,7.6%,18.3%
2025,Ty Davis,Ball State,JR,DH,0.299,0.384,0.627,1.011,45,159,134,31,40,6,1,12,31,6,15,42,0,0,26.4%,9.4%,2.81,0.328,0.333,0.433,31,7,127,28.4%,25.3%,46.3%,3.2%,27.3%
2025,Ty DePerno,Navy,FR,C,0.307,0.439,0.431,0.87,50,197,153,33,47,4,0,5,32,8,31,33,5,3,16.8%,15.7%,1.07,0.124,0.353,0.407,35,4,113,37.9%,21.8%,40.3%,13.7%,10.0%
2025,Ty Dooley,Coastal Carolina,SR,SS,0.289,0.434,0.452,0.886,54,223,166,43,48,9,0,6,37,18,26,47,5,3,21.1%,11.7%,1.8,0.163,0.365,0.416,41,6,118,44.0%,19.0%,37.1%,1.7%,14.0%
2025,Ty Doucette,Rutgers,SO,1B,0.35,0.431,0.557,0.988,57,276,237,57,83,10,0,13,54,3,33,37,2,0,13.4%,12.0%,1.12,0.207,0.368,0.44,56,13,130,45.8%,18.7%,35.5%,5.9%,18.1%
2025,Ty Fredo,Mount St. Mary’s,SO,3B,0.308,0.415,0.51,0.925,51,243,198,47,61,11,1,9,43,15,24,40,26,5,16.5%,9.9%,1.67,0.202,0.34,0.419,45,7,120,39.4%,12.7%,47.9%,14.1%,13.2%
2025,Ty Gill,Purdue,SR,2B,0.292,0.391,0.331,0.722,47,159,130,28,38,3,1,0,23,4,19,19,13,1,11.9%,11.9%,1.0,0.038,0.333,0.351,21,-4,84,39.1%,22.7%,38.2%,5.5%,0.0%
2025,Ty Head,NC State,FR,CF,0.274,0.433,0.402,0.836,56,243,179,46,49,11,0,4,33,7,48,28,6,0,11.5%,19.8%,0.58,0.128,0.294,0.399,41,3,109,38.9%,12.8%,48.3%,11.4%,5.6%
2025,Ty Hodge,UTSA,JR,SS,0.292,0.4,0.446,0.846,58,237,195,49,57,12,0,6,41,7,30,24,6,1,10.1%,12.7%,0.8,0.154,0.304,0.39,39,2,105,45.4%,15.5%,39.1%,12.6%,8.8%
2025,Ty Johnson,Baylor,SR,CF,0.261,0.398,0.33,0.728,53,219,176,30,46,7,1,1,31,5,35,41,11,1,18.7%,16.0%,1.17,0.068,0.336,0.359,30,-4,89,57.4%,17.1%,25.6%,7.8%,3.0%
2025,Ty Mainolfi,Dayton,FR,2B,0.304,0.409,0.473,0.882,55,221,184,43,56,10,0,7,34,3,31,30,14,1,13.6%,14.0%,0.97,0.168,0.329,0.404,39,4,112,43.2%,17.4%,39.4%,7.7%,11.5%
2025,Ty Marthiljohni,Sam Houston,JR,C,0.226,0.294,0.316,0.61,45,173,155,20,35,7,2,1,18,3,12,53,3,3,30.6%,6.9%,4.43,0.09,0.337,0.289,14,-13,53,54.5%,15.2%,30.3%,6.1%,3.3%
2025,Ty Peters,Queens (NC),SR,LF,0.236,0.333,0.268,0.601,45,155,127,12,30,4,0,0,19,0,20,37,3,4,23.9%,12.9%,1.85,0.031,0.323,0.297,14,-11,57,57.1%,13.2%,29.7%,2.2%,0.0%
2025,Ty Rhoades,Little Rock,JR,3B,0.299,0.362,0.471,0.833,60,270,244,48,73,13,1,9,44,7,17,56,4,0,20.7%,6.3%,3.29,0.172,0.358,0.378,41,-1,99,37.4%,25.3%,37.4%,3.3%,13.2%
2025,Ty Rumsey,Evansville,SR,CF,0.333,0.426,0.455,0.882,54,258,213,50,71,10,2,4,37,14,25,47,31,4,18.2%,9.7%,1.88,0.122,0.399,0.409,46,6,114,41.1%,20.9%,38.0%,14.1%,6.5%
2025,Ty Sallie,New Jersey Tech,JR,CF,0.305,0.417,0.416,0.833,52,239,197,46,60,14,1,2,29,3,35,55,7,3,23.0%,14.6%,1.58,0.112,0.414,0.395,40,3,107,43.5%,20.3%,36.2%,5.1%,4.0%
2025,Ty Stauss,Southeast Missouri State,GR,LF,0.272,0.346,0.417,0.764,53,237,206,36,56,12,3,4,30,2,23,47,7,0,19.8%,9.7%,2.04,0.146,0.329,0.351,31,-6,84,36.7%,22.2%,41.1%,8.2%,6.2%
2025,Ty Stecko,Eastern Michigan,JR,3B,0.331,0.424,0.617,1.041,44,184,154,37,51,8,0,12,37,7,20,45,3,3,24.5%,10.9%,2.25,0.286,0.39,0.455,40,11,138,34.3%,19.4%,46.3%,8.3%,24.0%
2025,Ty Yukumoto,Gonzaga,SR,SS,0.286,0.408,0.362,0.771,51,244,196,45,56,12,0,1,19,11,31,19,6,1,7.8%,12.7%,0.61,0.077,0.309,0.374,37,-1,96,42.0%,23.0%,35.1%,6.3%,1.6%
2025,Tyce Armstrong,UT Arlington,JR,DH,0.319,0.415,0.556,0.97,54,246,207,46,66,13,0,12,45,11,25,38,0,1,15.4%,10.2%,1.51,0.237,0.338,0.429,48,9,124,39.0%,13.4%,47.7%,6.4%,14.6%
2025,Tye Wood,New Mexico,SR,LF,0.317,0.448,0.509,0.957,42,203,161,53,51,14,1,5,32,5,34,45,7,1,22.2%,16.7%,1.33,0.193,0.411,0.44,41,10,130,40.4%,21.1%,38.6%,5.3%,11.4%
2025,Tyler Albright,Duke,JR,RF,0.298,0.435,0.502,0.937,62,286,225,63,67,10,3,10,45,12,45,61,15,0,21.3%,15.7%,1.36,0.204,0.363,0.429,56,11,124,47.0%,14.0%,39.0%,4.3%,15.6%
2025,Tyler Bak,Wofford,SO,CF,0.325,0.427,0.427,0.854,45,189,157,28,51,10,0,2,20,5,23,29,15,2,15.3%,12.2%,1.25,0.102,0.389,0.403,33,3,111,55.7%,18.0%,26.2%,2.5%,6.3%
2025,Tyler Bell,Kentucky,FR,SS,0.296,0.385,0.522,0.907,56,265,226,51,67,17,2,10,46,11,24,59,11,5,22.3%,9.1%,2.45,0.226,0.354,0.403,46,5,111,41.8%,17.6%,40.6%,1.8%,14.5%
2025,Tyler Bickers,Milwaukee,SR,2B,0.369,0.482,0.498,0.98,58,278,225,50,83,11,3,4,42,5,46,45,7,5,16.2%,16.5%,0.98,0.129,0.444,0.454,60,16,137,38.5%,29.7%,31.9%,4.9%,6.9%
2025,Tyler Bishop,Omaha,JR,1B,0.299,0.38,0.49,0.87,50,229,194,42,58,10,0,9,51,9,20,43,2,4,18.8%,8.7%,2.16,0.191,0.331,0.39,37,2,105,44.5%,16.1%,39.4%,1.9%,14.8%
2025,Tyler Campbell,Le Moyne,JR,LF,0.27,0.406,0.413,0.819,36,160,126,28,34,6,0,4,23,3,28,45,4,0,28.1%,17.5%,1.61,0.143,0.375,0.385,25,0,102,39.8%,19.3%,41.0%,2.4%,11.8%
2025,Tyler Castrataro,Hofstra,FR,DH,0.274,0.323,0.469,0.791,43,190,175,31,48,6,2,8,33,5,8,61,7,2,32.1%,4.2%,7.64,0.194,0.374,0.353,25,-4,86,44.6%,17.9%,37.5%,3.6%,19.0%
2025,Tyler Castro,Eastern Illinois,SR,1B,0.296,0.44,0.387,0.827,46,188,142,38,42,7,0,2,41,4,34,12,14,1,6.4%,18.1%,0.35,0.092,0.308,0.399,32,3,109,49.2%,19.5%,31.3%,5.5%,5.0%
2025,Tyler Cerny,Indiana,JR,SS,0.281,0.386,0.517,0.903,55,244,203,53,57,14,2,10,32,20,16,37,6,2,15.2%,6.6%,2.3,0.236,0.297,0.407,43,5,113,38.2%,14.5%,47.3%,15.2%,12.8%
2025,Tyler Cowan,Incarnate Word,SR,2B,0.287,0.394,0.389,0.782,44,195,157,26,45,7,0,3,30,2,27,12,1,1,6.2%,13.8%,0.45,0.102,0.292,0.37,29,-2,94,50.7%,18.5%,30.8%,2.7%,6.7%
2025,Tyler Cox,Houston,JR,SS,0.269,0.364,0.314,0.678,54,189,156,30,42,5,1,0,31,9,16,23,4,1,12.2%,8.5%,1.44,0.045,0.309,0.331,22,-8,74,60.0%,15.4%,24.6%,4.6%,0.0%
2025,Tyler DeClusin,Saint Peter’s,GR,RF,0.312,0.366,0.355,0.721,38,157,138,26,43,6,0,0,16,5,8,14,6,2,8.9%,5.1%,1.75,0.043,0.341,0.342,19,-5,80,49.1%,20.7%,30.2%,5.2%,0.0%
2025,Tyler Dunn,Bucknell,SR,1B,0.325,0.503,0.492,0.995,38,175,126,30,41,10,1,3,30,6,41,21,2,0,12.0%,23.4%,0.51,0.167,0.365,0.466,39,12,143,32.7%,29.9%,37.4%,3.7%,7.5%
2025,Tyler Epstein,Missouri State,GR,SS,0.321,0.432,0.472,0.904,50,197,159,39,51,9,0,5,29,5,27,33,15,2,16.8%,13.7%,1.23,0.151,0.377,0.419,37,6,119,40.0%,21.6%,38.4%,6.4%,10.4%
2025,Tyler Figueroa,Appalachian State,SO,3B,0.261,0.375,0.452,0.827,54,241,199,42,52,15,1,7,36,3,35,41,7,1,17.0%,14.5%,1.17,0.191,0.292,0.379,37,0,99,37.7%,17.6%,44.7%,6.9%,9.9%
2025,Tyler Ganus,Northwestern,GR,1B,0.279,0.395,0.364,0.758,47,190,154,26,43,4,0,3,22,5,25,34,3,1,17.9%,13.2%,1.36,0.084,0.339,0.364,27,-3,91,49.6%,14.5%,35.9%,12.8%,7.1%
2025,Tyler Hare,Wofford,SR,1B,0.266,0.401,0.503,0.904,52,215,173,42,46,16,2,7,35,6,33,47,4,0,21.9%,15.3%,1.43,0.237,0.328,0.411,39,5,115,25.6%,17.6%,56.8%,6.4%,9.9%
2025,Tyler Herb,Florida Gulf Coast,FR,2B,0.268,0.317,0.353,0.67,47,168,153,22,41,3,2,2,19,3,8,33,4,3,19.6%,4.8%,4.08,0.085,0.331,0.312,17,-9,65,46.2%,17.6%,36.1%,2.5%,4.7%
2025,Tyler Howard,Portland,JR,C,0.379,0.481,0.497,0.978,39,187,153,29,58,9,0,3,27,3,29,23,0,1,12.3%,15.5%,0.79,0.118,0.426,0.453,40,11,137,46.2%,22.7%,31.1%,6.1%,7.3%
2025,Tyler Howard,UC Davis,SO,RF,0.284,0.403,0.352,0.755,46,212,176,28,50,3,3,1,16,8,27,45,8,3,21.2%,12.7%,1.67,0.068,0.377,0.364,30,-3,91,49.6%,18.4%,32.0%,7.2%,2.5%
2025,Tyler Kamerer,Marshall,SO,2B,0.273,0.371,0.383,0.754,59,249,209,41,57,13,2,2,32,14,21,26,6,4,10.4%,8.4%,1.24,0.11,0.297,0.357,34,-5,87,55.1%,15.0%,29.9%,4.8%,3.6%
2025,Tyler Kehoe,Radford,SR,RF,0.233,0.288,0.358,0.646,50,219,193,28,45,7,1,5,28,4,13,45,7,0,20.5%,5.9%,3.47,0.124,0.27,0.295,19,-15,56,37.8%,16.2%,45.9%,10.1%,7.4%
2025,Tyler Kipp,Fairfield,SR,DH,0.297,0.401,0.392,0.793,58,258,209,38,62,7,2,3,42,4,37,35,2,1,13.6%,14.3%,0.95,0.096,0.331,0.374,39,-2,96,41.7%,20.6%,37.7%,8.6%,4.5%
2025,Tyler Large,Western Illinois,SR,LF,0.236,0.346,0.393,0.739,50,228,191,39,45,8,2,6,34,3,31,54,2,0,23.7%,13.6%,1.74,0.157,0.291,0.344,29,-7,81,43.9%,18.7%,37.4%,7.9%,11.5%
2025,Tyler LeRoy,CSU Bakersfield,SR,C,0.246,0.381,0.285,0.666,48,163,130,26,32,5,0,0,21,7,22,46,5,2,28.2%,13.5%,2.09,0.038,0.376,0.336,20,-6,77,43.4%,26.5%,30.1%,1.2%,0.0%
2025,Tyler Legendre,Texas Southern,SR,RF,0.303,0.412,0.541,0.953,41,152,122,27,37,8,0,7,29,0,24,30,4,0,19.7%,15.8%,1.25,0.238,0.345,0.425,29,5,123,24.7%,12.9%,62.4%,16.5%,13.2%
2025,Tyler Lichtenberger,Appalachian State,FR,SS,0.343,0.409,0.469,0.877,53,235,207,40,71,13,2,3,38,8,17,35,7,2,14.9%,7.2%,2.07,0.126,0.395,0.403,41,4,111,43.7%,21.8%,34.5%,3.4%,5.0%
2025,Tyler Minick,Connecticut,SO,3B,0.355,0.437,0.734,1.17,53,252,214,64,76,11,2,22,74,4,30,42,15,2,16.7%,11.9%,1.4,0.379,0.351,0.497,63,23,159,46.3%,10.9%,42.9%,5.1%,29.3%
2025,Tyler Minnick,Middle Tennessee,JR,C,0.298,0.387,0.488,0.875,55,243,205,38,61,12,0,9,41,9,24,27,1,3,11.1%,9.9%,1.12,0.19,0.299,0.392,40,2,105,40.4%,12.6%,47.0%,10.9%,10.5%
2025,Tyler Palmer,Omaha,GR,CF,0.302,0.403,0.381,0.784,39,151,126,25,38,3,2,1,20,5,17,25,10,1,16.6%,11.3%,1.47,0.079,0.366,0.374,23,-1,96,45.7%,17.0%,37.2%,5.3%,2.9%
2025,Tyler Peterson,Seattle,SR,SS,0.289,0.366,0.361,0.727,52,209,180,24,52,8,1,1,23,2,20,30,5,0,14.4%,9.6%,1.5,0.072,0.342,0.346,27,-6,82,42.9%,22.9%,34.3%,7.1%,2.1%
2025,Tyler Pettorini,Ohio State,SR,2B,0.314,0.386,0.517,0.903,50,236,207,37,65,12,0,10,45,4,22,34,10,2,14.4%,9.3%,1.55,0.203,0.331,0.402,41,4,111,47.1%,13.8%,39.1%,8.0%,14.7%
2025,Tyler Quinn,Utah,GR,1B,0.316,0.396,0.48,0.875,50,230,196,36,62,17,0,5,39,9,18,22,5,2,9.6%,7.8%,1.23,0.163,0.333,0.4,39,4,110,56.6%,12.7%,30.6%,5.8%,9.4%
2025,Tyler Shaneyfelt,Northern Kentucky,SR,CF,0.323,0.451,0.422,0.873,55,279,223,77,72,4,3,4,30,11,42,36,34,1,12.9%,15.1%,0.85,0.099,0.37,0.416,51,8,118,47.9%,21.0%,31.1%,5.4%,7.7%
2025,Tyler Shaw,Villanova,GR,SS,0.191,0.305,0.241,0.547,44,173,141,21,27,5,1,0,13,5,19,23,5,2,13.3%,11.0%,1.21,0.05,0.225,0.276,12,-15,46,47.5%,13.6%,39.0%,6.8%,0.0%
2025,Tyler Shulman,Harvard,SO,3B,0.291,0.377,0.41,0.787,35,140,117,17,34,5,0,3,20,5,13,18,4,0,12.9%,9.3%,1.39,0.12,0.313,0.365,20,-2,92,40.2%,28.4%,31.4%,6.9%,9.4%
2025,Tyler Smith,North Carolina A&T,FR,C,0.323,0.414,0.542,0.956,52,232,201,39,65,13,2,9,36,4,27,45,8,4,19.4%,11.6%,1.67,0.219,0.381,0.429,45,9,125,55.8%,13.0%,31.2%,5.8%,18.8%
2025,Tyler Smith,Saint Peter’s,SR,1B,0.297,0.417,0.576,0.993,42,152,118,23,35,6,0,9,40,6,22,23,1,0,15.1%,14.5%,1.04,0.28,0.286,0.434,30,6,127,33.7%,19.4%,46.9%,8.2%,19.6%
2025,Tyler Thompson,Lindenwood,JR,DH,0.295,0.406,0.349,0.755,47,206,166,33,49,7,1,0,29,3,30,21,6,2,10.2%,14.6%,0.7,0.054,0.331,0.366,30,-2,92,53.1%,21.4%,25.5%,4.1%,0.0%
2025,Tyler Waugh,UAB,SR,LF,0.231,0.427,0.316,0.743,41,159,117,25,27,4,0,2,13,11,29,22,1,1,13.8%,18.2%,0.76,0.085,0.269,0.377,24,0,98,49.5%,12.9%,37.6%,11.8%,5.7%
2025,Tyler White,Sacramento State,SR,CF,0.318,0.418,0.466,0.885,58,282,236,56,75,13,5,4,43,8,35,48,10,4,17.0%,12.4%,1.37,0.148,0.38,0.409,50,6,114,55.1%,17.6%,27.3%,4.3%,7.8%
2025,Tyriq Kemp,Baylor,SR,SS,0.363,0.45,0.547,0.997,55,242,201,48,73,14,1,7,41,3,32,27,9,4,11.2%,13.2%,0.85,0.184,0.386,0.447,50,13,134,42.0%,23.0%,35.1%,4.6%,11.5%
2025,Tyshon Patty,Jackson State,SO,3B,0.276,0.412,0.382,0.794,41,161,123,36,34,5,1,2,18,2,27,13,2,0,8.1%,16.8%,0.48,0.106,0.294,0.381,25,0,100,48.1%,17.9%,34.0%,11.3%,5.6%
2025,Tyson Bass,North Carolina,GR,RF,0.292,0.393,0.485,0.878,61,273,233,48,68,10,1,11,47,5,34,72,12,2,26.4%,12.5%,2.11,0.193,0.38,0.4,47,4,110,46.6%,17.4%,36.0%,8.7%,19.0%
2025,Tyson Drake,Tarleton,JR,LF,0.26,0.346,0.511,0.857,56,270,231,54,60,8,7,12,44,12,21,77,11,0,28.5%,7.8%,3.65,0.251,0.327,0.379,42,0,99,32.3%,13.9%,53.8%,21.5%,14.1%
2025,Vahn Lackey,Georgia Tech,SO,C,0.347,0.421,0.5,0.921,60,266,222,45,77,14,1,6,42,8,25,38,18,3,14.3%,9.4%,1.52,0.153,0.386,0.418,49,8,119,46.0%,20.6%,33.3%,5.3%,9.5%
2025,Vance Sheahan,USC Upstate,SO,SS,0.328,0.399,0.522,0.921,61,306,268,71,88,16,0,12,57,7,27,39,25,5,12.7%,8.8%,1.44,0.194,0.344,0.413,56,8,116,56.2%,13.3%,30.5%,4.0%,17.4%
2025,Vicente Feliciano,Seattle,JR,2B,0.287,0.352,0.489,0.841,48,197,174,26,50,11,0,8,34,4,15,36,3,0,18.3%,7.6%,2.41,0.201,0.316,0.373,30,-1,96,40.4%,17.7%,41.8%,7.1%,13.6%
2025,Victor Izquierdo,Navy,JR,1B,0.26,0.327,0.367,0.694,51,201,177,23,46,11,1,2,32,4,15,36,1,0,17.9%,7.5%,2.39,0.107,0.31,0.323,22,-9,70,37.3%,21.8%,40.8%,9.9%,3.4%
2025,Victor Mazzara,Albany,SO,3B,0.192,0.363,0.224,0.587,41,163,125,23,24,2,1,0,13,15,19,38,0,1,23.3%,11.7%,1.99,0.032,0.273,0.312,16,-9,64,64.2%,17.3%,18.5%,6.2%,0.0%
2025,Vince Cimini,Boston College,GR,2B,0.266,0.358,0.377,0.735,56,237,199,28,53,8,1,4,32,5,25,39,7,3,16.5%,10.5%,1.57,0.111,0.308,0.345,30,-7,81,42.6%,17.9%,39.5%,8.0%,6.3%
2025,Vincent Fattore,Elon,SO,RF,0.242,0.388,0.327,0.715,47,196,153,27,37,7,0,2,32,12,27,40,3,1,20.4%,13.8%,1.48,0.085,0.304,0.352,26,-5,85,41.9%,13.7%,44.4%,7.7%,3.8%
2025,Vincent Mauro,Niagara,SR,3B,0.286,0.35,0.417,0.767,46,197,175,32,50,15,1,2,30,4,15,37,2,4,18.8%,7.6%,2.47,0.131,0.345,0.353,26,-4,86,36.2%,16.7%,47.1%,11.6%,3.1%
2025,Vytas Valincius,Illinois,SR,LF,0.348,0.434,0.52,0.953,53,242,204,42,71,14,0,7,58,1,33,28,11,1,11.6%,13.6%,0.85,0.172,0.37,0.43,47,9,125,50.0%,19.1%,30.9%,3.4%,12.7%
2025,Wailele Kane-Yates,Oral Roberts,JR,C,0.341,0.425,0.581,1.006,57,254,217,40,74,16,0,12,49,5,29,45,0,0,17.7%,11.4%,1.55,0.24,0.38,0.446,53,13,133,40.5%,21.4%,38.2%,4.0%,18.2%
2025,Walker Barron,East Carolina,SO,C,0.25,0.335,0.313,0.647,61,242,208,34,52,4,0,3,31,11,16,39,2,0,16.1%,6.6%,2.44,0.063,0.293,0.312,24,-13,65,53.4%,19.6%,27.0%,8.6%,6.8%
2025,Walker Mitchell,Coastal Carolina,SO,3B,0.27,0.443,0.373,0.816,65,286,204,49,55,5,2,4,45,32,34,46,11,3,16.1%,11.9%,1.35,0.103,0.325,0.401,49,5,110,45.5%,21.8%,32.7%,6.4%,7.8%
2025,Walker Zapp,Air Force,JR,C,0.33,0.42,0.579,0.999,51,231,197,52,65,18,5,7,43,6,26,44,8,3,19.0%,11.3%,1.68,0.249,0.392,0.445,48,12,133,39.5%,21.0%,39.5%,8.3%,11.3%
2025,Wallace Clark,Duke,SR,SS,0.307,0.478,0.507,0.985,60,302,225,65,69,18,0,9,37,19,55,34,5,1,11.3%,18.2%,0.62,0.2,0.33,0.456,65,18,138,33.3%,15.6%,51.1%,8.1%,9.5%
2025,Weber Neels,Minnesota,JR,C,0.284,0.425,0.604,1.029,50,215,169,38,48,7,1,15,38,18,25,37,5,2,17.2%,11.6%,1.48,0.32,0.277,0.452,46,12,137,38.1%,17.9%,44.0%,6.7%,25.4%
2025,Wehiwa Aloy,Arkansas,JR,SS,0.35,0.434,0.673,1.107,65,311,266,81,93,19,2,21,68,10,32,64,9,3,20.6%,10.3%,2.0,0.323,0.391,0.478,73,24,150,39.2%,22.1%,38.7%,6.4%,26.6%
2025,Wells Sykes,Coastal Carolina,GR,RF,0.291,0.377,0.397,0.774,61,228,189,38,55,8,0,4,39,19,10,39,18,3,17.1%,4.4%,3.89,0.106,0.338,0.363,32,-3,91,46.7%,16.4%,36.8%,3.3%,7.1%
2025,Wesley Alig,Kennesaw State,FR,2B,0.312,0.401,0.457,0.858,55,235,199,38,62,10,2,5,37,7,24,35,3,2,14.9%,10.2%,1.46,0.146,0.354,0.396,39,3,108,47.9%,15.3%,36.8%,9.2%,8.3%
2025,Wesley Helms,UAB,JR,1B,0.278,0.354,0.349,0.703,46,192,169,30,47,2,2,2,20,0,21,21,0,0,10.9%,10.9%,1.0,0.071,0.304,0.333,22,-7,75,53.3%,21.3%,25.3%,6.0%,5.3%
2025,Wesley Jordan,Baylor,SR,LF,0.306,0.394,0.561,0.955,50,226,196,36,60,18,1,10,41,4,25,41,2,1,18.1%,11.1%,1.63,0.255,0.342,0.425,43,8,122,42.6%,16.1%,41.3%,4.5%,15.6%
2025,Wil French,Arkansas State,SR,1B,0.291,0.41,0.468,0.878,54,251,203,47,59,15,3,5,31,5,39,22,10,6,8.8%,15.5%,0.57,0.177,0.3,0.403,44,4,111,42.1%,14.8%,43.7%,6.6%,6.3%
2025,Wilbert Espinal,Alabama State,JR,DH,0.302,0.43,0.506,0.936,51,214,172,40,52,11,0,8,38,6,34,35,4,0,16.4%,15.9%,1.03,0.203,0.336,0.425,41,8,123,48.6%,16.7%,34.8%,8.7%,16.7%
