Season,Player,Team,Class,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS,K%,BB%,K:BB,ISO,BABIP,wOBA,wRC,wRAA,wRC+,GB%,LD%,FB%,PU%,HR/FB%
2023,Easton Cullison,USC Upstate,JR,2B,0.297,0.399,0.372,0.771,50,211,172,36,51,13,0,0,24.0,9,23,28,25,5,13.3%,10.9%,1.22,0.076,0.345,0.368,33,-1,97,47.1%,16.4%,36.4%,7.9%,0.0%
2023,Easton Loyd,Sam Houston,JR,2B,0.274,0.325,0.431,0.756,62,276,248,52,68,12,3,7,52.0,4,17,32,5,3,11.6%,6.2%,1.87,0.157,0.285,0.342,37,-7,85,36.8%,15.9%,47.3%,11.4%,6.7%
2023,Ed Johnson,Alabama,GR,2B,0.315,0.426,0.455,0.881,60,247,200,38,63,8,1,6,42.0,6,34,34,5,3,13.8%,13.8%,1.0,0.14,0.352,0.405,45,6,116,39.9%,20.8%,39.3%,13.1%,9.1%
2023,Edarian Williams,UNLV,SR,3B,0.304,0.368,0.453,0.821,45,204,181,35,55,12,3,3,27.0,1,19,45,8,3,22.1%,9.3%,2.38,0.149,0.382,0.374,33,0,101,46.4%,18.1%,35.5%,5.8%,6.1%
2023,Eddie Eisert,Virginia Tech,JR,1B,0.246,0.37,0.468,0.838,46,154,126,33,31,10,0,6,21.0,2,24,48,3,2,31.2%,15.6%,2.0,0.222,0.338,0.381,25,1,104,39.2%,13.9%,46.8%,8.9%,16.2%
2023,Eddie Garza,Tennessee Tech,FR,2B,0.272,0.333,0.411,0.744,48,201,180,26,49,7,0,6,21.0,2,16,34,1,1,16.9%,8.0%,2.11,0.139,0.301,0.34,27,-5,84,52.4%,9.7%,37.9%,9.0%,10.9%
2023,Eddie Hacopian,Maryland,SO,1B,0.328,0.409,0.488,0.897,63,298,250,50,82,16,0,8,49.0,7,32,39,8,0,13.1%,10.7%,1.22,0.16,0.352,0.407,55,8,117,50.0%,16.2%,33.8%,5.2%,11.3%
2023,Eddie King Jr.,Louisville,SO,CF,0.274,0.349,0.457,0.807,50,188,164,31,45,11,2,5,42.0,7,13,43,11,3,22.9%,6.9%,3.32,0.183,0.339,0.367,29,-1,97,47.5%,15.6%,36.9%,10.7%,11.1%
2023,Eddie Micheletti Jr.,George Washington,JR,RF,0.384,0.46,0.563,1.022,55,262,224,46,86,18,2,6,48.0,6,28,19,8,0,7.3%,10.7%,0.68,0.179,0.396,0.462,60,18,144,41.8%,21.6%,36.5%,1.9%,7.9%
2023,Eddie Park,Stanford,JR,CF,0.333,0.413,0.475,0.887,63,320,276,68,92,19,1,6,47.0,3,37,25,7,4,7.8%,11.6%,0.67,0.141,0.345,0.406,59,8,116,50.2%,22.0%,27.8%,2.0%,8.5%
2023,Eddie Saldivar,Long Beach State,SO,2B,0.292,0.336,0.398,0.734,55,252,226,42,66,9,3,3,28.0,9,8,43,7,5,17.1%,3.2%,5.34,0.106,0.342,0.338,33,-7,83,46.9%,21.5%,31.6%,3.4%,5.4%
2023,Eddie Satisky,Omaha,GR,1B,0.265,0.359,0.394,0.753,48,202,170,29,45,10,0,4,29.0,10,16,40,1,1,19.8%,7.9%,2.51,0.129,0.32,0.352,29,-3,90,45.4%,17.7%,36.9%,6.9%,8.3%
2023,Edgar Alvarez,Nicholls,JR,1B,0.33,0.419,0.532,0.951,54,253,218,41,72,17,3,7,39.0,3,31,36,0,1,14.2%,12.3%,1.15,0.202,0.369,0.425,50,10,125,49.5%,15.9%,34.6%,3.3%,11.1%
2023,Edgardo Villegas,Miami,SO,LF,0.264,0.419,0.43,0.849,60,248,193,49,51,9,1,7,27.0,11,42,52,3,1,21.0%,16.9%,1.24,0.166,0.324,0.399,44,5,113,38.6%,23.6%,37.9%,3.6%,13.2%
2023,Edrick Felix,Florida Gulf Coast,JR,2B,0.366,0.449,0.774,1.223,60,294,243,68,89,22,1,25,83.0,12,31,55,1,0,18.7%,10.5%,1.78,0.407,0.374,0.517,80,33,171,30.2%,21.4%,48.4%,8.9%,26.9%
2023,Eduardo Diaz,Navy,JR,SS,0.274,0.403,0.335,0.738,50,207,164,17,45,8,1,0,18.0,8,28,20,2,2,9.7%,13.5%,0.72,0.061,0.31,0.361,31,-2,94,38.3%,18.4%,43.3%,13.5%,0.0%
2023,Eduardo Rosario,Omaha,SR,C,0.27,0.337,0.447,0.785,45,174,152,23,41,6,0,7,34.0,5,11,32,2,1,18.4%,6.3%,2.92,0.178,0.298,0.356,25,-2,92,43.2%,11.0%,45.8%,10.2%,13.0%
2023,Edwin DeLaCruz,Arkansas-Pine Bluff,JR,C,0.275,0.402,0.377,0.779,44,170,138,24,38,8,0,2,27.0,8,22,32,2,1,18.8%,12.9%,1.46,0.101,0.343,0.369,26,-1,98,45.6%,30.1%,24.3%,3.9%,8.0%
2023,Efrain Correa Jr.,Mount St. Mary’s,JR,C,0.267,0.447,0.371,0.818,43,142,105,22,28,5,0,2,19.0,10,25,27,3,1,19.0%,17.6%,1.08,0.105,0.338,0.399,25,3,113,24.7%,22.1%,53.2%,15.6%,4.9%
2023,Efrain Manzo,Santa Clara,JR,1B,0.313,0.411,0.661,1.072,56,265,224,54,70,20,2,18,57.0,13,26,64,3,0,24.2%,9.8%,2.47,0.348,0.361,0.466,61,19,145,23.8%,26.9%,49.4%,9.4%,22.8%
2023,Eli Serrano,NC State,FR,1B,0.292,0.389,0.47,0.859,53,217,185,37,54,12,0,7,32.0,6,24,37,2,1,17.1%,11.1%,1.54,0.178,0.331,0.39,37,3,108,45.6%,23.1%,31.3%,4.1%,15.2%
2023,Elias Flowers,Jacksonville,JR,LF,0.242,0.418,0.282,0.699,51,200,149,39,36,4,1,0,14.0,7,38,39,7,3,19.5%,19.0%,1.03,0.04,0.327,0.357,29,-3,92,38.2%,23.5%,38.2%,6.9%,0.0%
2023,Elijah Buries,Grand Canyon,JR,3B,0.276,0.319,0.365,0.684,47,212,192,38,53,11,0,2,23.0,1,13,30,7,0,14.2%,6.1%,2.33,0.089,0.311,0.315,24,-10,72,45.3%,19.9%,34.8%,11.8%,3.6%
2023,Elijah Dickerson,Towson,JR,LF,0.313,0.374,0.429,0.803,56,247,217,30,68,15,2,2,38.0,6,18,30,1,2,12.1%,7.3%,1.66,0.115,0.347,0.369,39,-1,98,38.7%,23.0%,38.2%,8.9%,2.7%
2023,Elijah Hainline,Washington State,SO,2B,0.337,0.43,0.615,1.045,51,225,187,48,63,12,2,12,39.0,5,28,47,10,4,20.9%,12.4%,1.69,0.278,0.389,0.46,51,15,143,45.3%,15.8%,38.8%,5.0%,22.2%
2023,Elijah Lambros,Maryland,SO,CF,0.288,0.404,0.541,0.944,61,271,222,54,64,10,2,14,56.0,12,33,51,4,1,18.8%,12.2%,1.54,0.252,0.313,0.422,53,10,124,38.0%,12.9%,49.1%,5.3%,16.7%
2023,Elijah Nunez,TCU,JR,CF,0.288,0.399,0.413,0.811,63,289,240,59,69,17,2,3,36.0,9,36,60,20,2,20.8%,12.5%,1.66,0.125,0.371,0.382,48,2,104,47.2%,21.0%,31.8%,1.1%,5.4%
2023,Eliot Dix,Longwood,JR,3B,0.347,0.438,0.503,0.941,53,235,199,39,69,13,0,6,32.0,10,24,25,7,4,10.6%,10.2%,1.04,0.156,0.371,0.424,47,9,125,37.6%,22.9%,39.4%,5.9%,9.0%
2023,Elliot Good,Central Connecticut,JR,SS,0.304,0.379,0.404,0.783,48,201,171,32,52,9,1,2,39.0,6,16,30,3,0,14.9%,8.0%,1.86,0.099,0.355,0.366,31,-1,96,44.7%,18.2%,37.1%,6.8%,4.1%
2023,Elliot Krewson,Dartmouth,SO,SS,0.309,0.377,0.403,0.78,40,168,149,21,46,9,1,1,14.0,2,15,16,7,3,9.5%,8.9%,1.07,0.094,0.338,0.364,26,-1,96,48.9%,21.8%,29.3%,13.5%,2.6%
2023,Ellis Garcia,West Virginia,FR,3B,0.26,0.367,0.385,0.751,53,199,169,24,44,12,0,3,27.0,6,23,19,2,1,9.5%,11.6%,0.82,0.124,0.277,0.355,29,-3,91,36.5%,24.3%,39.2%,13.5%,5.2%
2023,Emiliano Gonzalez,UC San Diego,SO,C,0.271,0.343,0.426,0.769,45,177,155,28,42,12,0,4,25.0,3,15,36,0,0,20.3%,8.5%,2.39,0.155,0.325,0.352,25,-3,90,49.2%,17.5%,33.3%,1.7%,10.0%
2023,Emilio Barreras,Grand Canyon,FR,SS,0.244,0.331,0.299,0.63,44,150,127,27,31,5,1,0,7.0,7,10,19,3,0,12.7%,6.7%,1.9,0.055,0.284,0.306,16,-8,67,71.0%,8.4%,20.6%,5.6%,0.0%
2023,Enrique Bradfield Jr.,Vanderbilt,JR,CF,0.275,0.406,0.425,0.831,62,299,233,69,64,13,2,6,34.0,10,45,40,37,7,13.4%,15.1%,0.89,0.15,0.302,0.388,51,3,107,47.6%,12.3%,40.1%,3.7%,8.0%
2023,Enzo Apodaca,Gonzaga,SO,CF,0.281,0.382,0.422,0.804,52,237,199,39,56,13,3,3,23.0,10,23,33,6,2,13.9%,9.7%,1.43,0.141,0.323,0.376,38,0,101,44.0%,21.1%,34.9%,7.2%,5.2%
2023,Eric Erato,Northern Illinois,JR,RF,0.265,0.427,0.344,0.771,53,247,189,47,50,9,3,0,13.0,4,51,39,25,6,15.8%,20.6%,0.77,0.079,0.329,0.377,40,1,102,45.9%,20.9%,33.1%,4.1%,0.0%
2023,Eric Genther,Rhode Island,SO,RF,0.288,0.378,0.465,0.843,52,230,198,36,57,10,2,7,33.0,12,18,26,4,0,11.3%,7.8%,1.45,0.177,0.299,0.384,39,2,105,54.0%,11.5%,34.5%,5.7%,11.7%
2023,Eric Kennedy,Texas,SR,CF,0.306,0.378,0.588,0.966,63,281,245,57,75,14,2,17,47.0,11,18,58,9,3,20.6%,6.4%,3.22,0.282,0.339,0.427,56,12,126,39.0%,9.9%,51.2%,14.0%,19.3%
2023,Eric Marasheski,Princeton,SR,SS,0.275,0.366,0.444,0.81,47,217,189,33,52,19,2,3,23.0,2,25,54,3,0,24.9%,11.5%,2.17,0.169,0.371,0.374,35,0,101,43.6%,21.1%,35.3%,1.5%,6.4%
2023,Eric Roberts,Evansville,GR,RF,0.295,0.4,0.622,1.022,61,291,241,61,71,10,3,21,58.0,3,42,70,20,5,24.1%,14.4%,1.67,0.328,0.325,0.443,62,16,134,30.6%,18.2%,51.2%,8.8%,24.1%
2023,Eric Sabato,Monmouth,JR,LF,0.31,0.398,0.431,0.829,44,204,174,32,54,10,1,3,20.0,6,20,32,5,2,15.7%,9.8%,1.6,0.121,0.364,0.386,34,2,106,44.0%,20.1%,35.8%,14.2%,6.3%
2023,Eric Snow,South Florida,FR,SS,0.343,0.418,0.526,0.944,56,246,213,42,73,13,1,8,45.0,7,22,52,6,5,21.1%,8.9%,2.37,0.183,0.419,0.427,49,10,127,40.9%,23.8%,35.4%,4.9%,13.8%
2023,Eric Toth,Mercer,SR,DH,0.329,0.443,0.652,1.095,56,253,207,50,68,7,0,20,52.0,13,31,47,3,1,18.6%,12.3%,1.51,0.324,0.338,0.471,60,19,148,41.3%,20.6%,38.1%,6.9%,32.8%
2023,Erick Orbeta,South Alabama,JR,2B,0.317,0.4,0.4,0.8,54,272,230,44,73,13,3,0,18.0,3,30,23,1,2,8.5%,11.0%,0.77,0.083,0.349,0.374,43,0,100,52.0%,21.8%,26.2%,4.0%,0.0%
2023,Estevan Moreno,Notre Dame,FR,2B,0.209,0.302,0.356,0.658,52,202,177,27,37,5,0,7,24.0,6,18,65,6,2,32.2%,8.9%,3.62,0.147,0.283,0.307,22,-10,67,40.0%,9.1%,50.9%,15.5%,12.5%
2023,Eston Snider,Middle Tennessee,SO,RF,0.286,0.373,0.438,0.81,51,213,185,42,53,9,2,5,33.0,10,16,41,17,2,19.2%,7.5%,2.56,0.151,0.343,0.375,34,0,101,41.4%,17.1%,41.4%,10.0%,8.6%
2023,Ethan Anderson,Virginia,SO,1B,0.375,0.469,0.649,1.118,65,309,259,71,97,26,0,15,66.0,5,42,32,2,1,10.4%,13.6%,0.76,0.274,0.385,0.492,78,29,159,41.4%,22.5%,36.1%,4.8%,18.3%
2023,Ethan Bates,Louisiana Tech,JR,2B,0.27,0.377,0.54,0.916,57,263,215,36,58,8,1,16,38.0,7,33,37,1,1,14.1%,12.5%,1.13,0.27,0.251,0.405,48,6,115,30.7%,16.2%,53.1%,8.4%,16.8%
2023,Ethan Conrad,Marist,FR,1B,0.32,0.371,0.442,0.813,47,200,181,35,58,9,2,3,32.0,1,14,49,19,1,24.5%,7.0%,3.5,0.122,0.423,0.373,32,0,100,50.4%,20.0%,29.6%,2.4%,8.1%
2023,Ethan Groff,Ole Miss,SR,CF,0.272,0.379,0.427,0.806,53,248,206,47,56,12,1,6,42.0,9,29,36,16,3,14.5%,11.7%,1.24,0.155,0.298,0.373,39,0,100,37.0%,17.3%,45.7%,7.5%,7.6%
2023,Ethan He,Utah Tech,SO,SS,0.265,0.38,0.386,0.766,41,167,132,24,35,4,0,4,20.0,9,16,21,7,3,12.6%,9.6%,1.31,0.121,0.287,0.362,25,-1,95,49.1%,16.7%,34.3%,3.7%,10.8%
2023,Ethan Hedges,Southern California,FR,1B,0.302,0.411,0.421,0.832,49,190,159,31,48,7,3,2,26.0,3,27,27,2,2,14.2%,14.2%,1.0,0.119,0.351,0.39,33,3,108,45.5%,18.2%,36.4%,5.3%,4.2%
2023,Ethan Kavanagh,Troy,JR,2B,0.314,0.425,0.385,0.81,62,281,226,48,71,9,2,1,38.0,10,38,28,5,4,10.0%,13.5%,0.74,0.071,0.345,0.385,47,3,106,42.4%,27.6%,30.0%,3.4%,1.6%
2023,Ethan Lege,Ole Miss,JR,3B,0.243,0.332,0.359,0.691,51,211,181,30,44,10,1,3,20.0,14,12,16,3,1,7.6%,5.7%,1.33,0.116,0.247,0.325,26,-8,76,40.2%,14.8%,45.0%,15.4%,3.9%
2023,Ethan Mann,Dallas Baptist,JR,DH,0.319,0.444,0.695,1.139,60,268,210,63,67,15,2,20,80.0,9,43,49,9,2,18.3%,16.0%,1.14,0.376,0.32,0.487,66,24,156,32.9%,15.6%,51.5%,7.2%,23.3%
2023,Ethan O'Donnell,Virginia,JR,CF,0.354,0.448,0.587,1.034,65,312,254,71,90,18,1,13,57.0,11,36,57,18,5,18.3%,11.5%,1.59,0.232,0.407,0.461,71,21,143,41.8%,20.4%,37.8%,5.1%,17.6%
2023,Ethan Petry,South Carolina,FR,RF,0.376,0.471,0.733,1.204,63,276,221,55,83,10,0,23,75.0,14,33,59,4,2,21.4%,12.0%,1.78,0.357,0.408,0.511,74,30,168,39.1%,17.8%,43.2%,3.6%,31.5%
2023,Ethan Ruiz,Lamar,SR,3B,0.299,0.352,0.479,0.831,53,217,194,30,58,14,0,7,36.0,5,13,43,0,1,19.8%,6.0%,3.3,0.18,0.345,0.373,35,0,100,32.9%,21.9%,45.2%,5.2%,10.0%
2023,Ethan Sitzman,Saint Louis,JR,2B,0.327,0.444,0.431,0.875,55,261,202,41,66,9,0,4,43.0,15,30,21,4,5,8.0%,11.5%,0.7,0.104,0.344,0.41,49,8,118,48.9%,21.4%,29.7%,7.1%,7.4%
2023,Ethan Walker,North Alabama,FR,LF,0.277,0.346,0.305,0.651,41,160,141,24,39,4,0,0,14.0,1,14,25,5,3,15.6%,8.8%,1.77,0.028,0.336,0.314,18,-7,71,59.6%,13.1%,27.3%,12.1%,0.0%
2023,Evan Albrecht,Purdue,GR,SS,0.316,0.365,0.375,0.74,46,173,152,34,48,7,1,0,25.0,7,6,38,13,3,22.0%,3.5%,6.29,0.059,0.414,0.347,24,-3,87,49.1%,20.0%,30.9%,5.5%,0.0%
2023,Evan Appelwick,Miami (OH),FR,3B,0.233,0.387,0.398,0.784,49,227,176,30,41,11,0,6,31.0,3,43,58,2,2,25.6%,18.9%,1.35,0.165,0.304,0.369,35,-1,98,37.0%,16.0%,47.1%,5.9%,10.7%
2023,Evan Bouldin,Delaware State,FR,2B,0.324,0.425,0.457,0.882,45,207,173,32,56,12,1,3,26.0,4,28,17,1,0,8.2%,13.5%,0.61,0.133,0.342,0.409,39,6,118,47.1%,18.3%,34.6%,7.8%,5.7%
2023,Evan Fox,Stony Brook,JR,2B,0.33,0.426,0.529,0.955,51,242,206,58,68,13,2,8,37.0,9,26,28,39,6,11.6%,10.7%,1.08,0.199,0.351,0.433,50,11,130,32.4%,23.3%,44.3%,10.2%,10.3%
2023,Evan Giordano,Stony Brook,GR,3B,0.346,0.406,0.622,1.028,52,239,217,51,75,19,4,11,54.0,3,19,44,8,3,18.4%,7.9%,2.33,0.276,0.395,0.45,52,14,138,34.5%,19.9%,45.6%,12.3%,14.1%
2023,Evan Hafley,Central Arkansas,GR,DH,0.241,0.325,0.459,0.783,42,151,133,19,32,8,0,7,20.0,5,12,39,0,0,25.8%,7.9%,3.27,0.218,0.284,0.353,22,-2,90,51.6%,10.5%,37.9%,5.3%,19.4%
2023,Evan Kahre,Southern Indiana,SR,CF,0.289,0.383,0.4,0.783,44,209,180,37,52,8,3,2,23.0,5,23,58,12,0,27.8%,11.0%,2.53,0.111,0.413,0.368,32,-1,97,37.8%,25.2%,37.0%,9.2%,4.5%
2023,Evan Scavotto,Portland,JR,3B,0.31,0.409,0.543,0.953,52,236,197,47,61,12,2,10,44.0,4,30,51,1,1,21.6%,12.7%,1.7,0.234,0.372,0.428,48,10,127,44.8%,18.2%,37.1%,6.3%,18.9%
2023,Evan Sleight,Rutgers,JR,LF,0.315,0.435,0.571,1.007,56,257,203,51,64,14,1,12,44.0,13,34,34,2,2,13.2%,13.2%,1.0,0.256,0.321,0.448,56,15,137,44.3%,14.4%,41.3%,6.0%,17.4%
2023,Evan Stone,South Carolina,SO,CF,0.207,0.371,0.315,0.686,48,147,111,30,23,3,0,3,18.0,11,19,48,5,2,32.7%,12.9%,2.53,0.108,0.323,0.338,19,-4,83,40.7%,15.3%,44.1%,15.3%,11.5%
2023,Ezra Samperi,Gonzaga,SR,C,0.191,0.275,0.301,0.576,43,158,136,16,26,6,0,3,16.0,4,12,23,6,1,14.6%,7.6%,1.92,0.11,0.207,0.273,13,-12,51,48.7%,15.9%,35.4%,5.3%,7.5%
2023,Fenwick Trimble,James Madison,SO,RF,0.342,0.452,0.631,1.083,56,271,225,63,77,22,2,13,52.0,15,30,44,9,9,16.2%,11.1%,1.46,0.289,0.381,0.476,65,22,151,43.9%,17.2%,38.9%,4.4%,18.6%
2023,Fernando Gonzalez,Georgia,JR,C,0.234,0.369,0.431,0.8,43,170,137,23,32,9,0,6,18.0,5,25,21,0,0,12.4%,14.7%,0.84,0.197,0.234,0.368,26,-1,98,37.9%,12.9%,49.1%,11.2%,10.5%
2023,Frankie Ferrentino,Merrimack,FR,C,0.304,0.385,0.515,0.9,49,222,194,29,59,11,0,10,35.0,8,18,27,2,1,12.2%,8.1%,1.51,0.211,0.31,0.401,40,5,114,31.1%,17.4%,51.6%,14.9%,12.0%
2023,Frankie Marinelli,Manhattan,JR,LF,0.306,0.453,0.373,0.826,54,266,209,53,64,9,1,1,30.0,9,47,31,23,5,11.7%,17.7%,0.66,0.067,0.356,0.402,48,6,114,52.3%,23.6%,24.1%,5.2%,2.4%
2023,Fritz Genther,UMass Lowell,JR,SS,0.324,0.419,0.555,0.974,51,217,182,41,59,13,1,9,47.0,5,27,42,9,2,19.4%,12.4%,1.56,0.231,0.373,0.435,45,11,131,40.0%,21.4%,38.6%,7.1%,16.7%
2023,GC Jarman,UNC Greensboro,JR,1B,0.284,0.389,0.321,0.71,54,230,190,33,54,7,0,0,24.0,9,26,35,11,3,15.2%,11.3%,1.35,0.037,0.34,0.345,32,-5,86,44.9%,20.9%,34.2%,5.7%,0.0%
2023,Gabe Colaianni,Northwestern State,JR,RF,0.251,0.343,0.402,0.744,54,255,219,40,55,6,3,7,38.0,6,26,42,5,4,16.5%,10.2%,1.62,0.151,0.277,0.344,35,-6,86,30.0%,19.4%,50.6%,10.6%,7.7%
2023,Gabe Jennings,Middle Tennessee,JR,3B,0.215,0.306,0.36,0.666,56,221,186,37,40,7,1,6,29.0,4,22,33,3,0,14.9%,10.0%,1.49,0.145,0.225,0.309,24,-11,68,42.9%,15.6%,41.6%,9.1%,9.4%
2023,Gabe Lux,Oakland,GR,1B,0.277,0.404,0.385,0.789,58,254,195,45,54,18,0,1,37.0,3,42,47,6,5,18.5%,16.5%,1.12,0.108,0.349,0.375,41,0,101,54.9%,24.3%,20.8%,1.4%,3.3%
2023,Gabe Sotres,Michigan,JR,C,0.201,0.331,0.322,0.654,53,183,149,26,30,5,2,3,8.0,13,16,37,4,2,20.2%,8.7%,2.32,0.121,0.248,0.318,21,-8,73,48.2%,15.2%,36.6%,8.0%,7.3%
2023,Gabe Swansen,Nebraska,SO,LF,0.291,0.41,0.654,1.064,52,222,179,45,52,11,0,18,57.0,15,24,43,3,2,19.4%,10.8%,1.8,0.363,0.279,0.458,50,15,142,37.9%,10.7%,51.4%,7.9%,25.0%
2023,Gabe Vasquez,Texas Southern,SR,DH,0.276,0.452,0.538,0.99,45,199,145,42,40,6,1,10,35.0,3,47,40,4,3,20.1%,23.6%,0.85,0.262,0.303,0.444,43,11,135,28.0%,18.7%,53.3%,5.6%,17.5%
2023,Gabriel Esquivel,North Florida,JR,1B,0.24,0.366,0.397,0.762,49,216,179,28,43,4,0,8,25.0,10,26,60,1,2,27.8%,12.0%,2.32,0.156,0.313,0.357,32,-3,92,36.7%,18.3%,45.0%,10.0%,14.8%
2023,Gage Harrelson,Texas Tech,FR,CF,0.324,0.404,0.441,0.846,58,283,247,53,80,16,5,1,45.0,3,31,67,6,4,23.7%,11.0%,2.15,0.117,0.439,0.393,49,4,110,54.1%,26.7%,19.2%,2.3%,3.0%
2023,Garen Caulfield,Arizona,SO,2B,0.229,0.291,0.366,0.657,47,197,175,19,40,7,1,5,29.0,6,11,34,2,1,17.3%,5.6%,3.09,0.137,0.25,0.301,20,-11,65,38.2%,13.9%,47.9%,6.3%,7.2%
2023,Garet Crenshaw,Sacramento State,JR,RF,0.258,0.34,0.439,0.779,46,150,132,21,34,11,2,3,16.0,3,14,33,0,1,22.0%,9.3%,2.37,0.182,0.32,0.357,22,-2,92,34.0%,15.0%,51.0%,13.0%,5.9%
2023,Garett Wallace,East Tennessee State,SR,LF,0.284,0.364,0.472,0.836,53,231,197,43,56,10,0,9,45.0,4,24,60,0,1,26.0%,10.4%,2.5,0.188,0.351,0.375,37,0,101,41.0%,18.8%,40.3%,8.3%,15.5%
2023,Garret Chun,Bethune-Cookman,JR,LF,0.314,0.43,0.411,0.841,53,229,185,47,58,16,1,0,16.0,0,38,20,1,1,8.7%,16.6%,0.52,0.097,0.352,0.4,41,5,113,41.4%,21.6%,37.0%,3.1%,0.0%
2023,Garret Forrester,Oregon State,JR,1B,0.341,0.485,0.522,1.007,61,304,232,50,79,12,0,10,52.0,9,59,51,3,3,16.8%,19.4%,0.87,0.181,0.397,0.461,69,21,143,44.3%,24.0%,31.7%,7.1%,17.2%
2023,Garret Gray,Butler,SR,C,0.212,0.306,0.314,0.62,48,180,156,22,33,8,1,2,16.0,6,16,48,0,0,26.7%,8.9%,3.0,0.103,0.287,0.296,18,-11,62,46.3%,16.7%,37.0%,2.8%,5.0%
2023,Garret Guillemette,Texas,JR,C,0.298,0.401,0.541,0.942,64,270,218,43,65,18,1,11,60.0,8,34,52,0,1,19.3%,12.6%,1.53,0.243,0.333,0.419,52,10,122,38.7%,17.9%,43.4%,7.5%,14.7%
2023,Garret Ostrander,California Baptist,JR,LF,0.362,0.443,0.412,0.855,55,243,199,38,72,7,0,1,24.0,2,30,23,15,1,9.5%,12.3%,0.77,0.05,0.397,0.4,44,5,113,44.6%,21.1%,34.3%,11.4%,1.7%
2023,Garret Pike,Toledo,SO,RF,0.319,0.403,0.628,1.031,45,222,191,49,61,12,1,15,54.0,4,24,54,12,3,24.3%,10.8%,2.25,0.309,0.371,0.451,49,13,138,29.0%,20.6%,50.4%,9.9%,22.7%
2023,Garrett Broussard,Utah Valley,JR,3B,0.309,0.386,0.495,0.88,56,223,194,40,60,13,1,7,39.0,3,23,34,4,2,15.2%,10.3%,1.48,0.186,0.34,0.398,40,4,112,46.3%,17.9%,35.8%,5.6%,12.1%
2023,Garrett Felix,Nicholls,JR,LF,0.32,0.393,0.458,0.851,54,230,203,30,65,17,1,3,31.0,5,20,39,9,0,17.0%,8.7%,1.95,0.138,0.383,0.393,40,4,110,50.6%,19.1%,30.2%,3.1%,6.1%
2023,Garrett Howe,Samford,JR,SS,0.296,0.379,0.386,0.765,62,261,223,40,66,14,0,2,27.0,2,29,31,10,4,11.9%,11.1%,1.07,0.09,0.333,0.355,38,-4,91,48.7%,15.9%,35.4%,9.5%,3.0%
2023,Garrett Michel,Virginia Tech,FR,1B,0.339,0.465,0.626,1.091,51,215,171,51,58,16,0,11,45.0,5,37,66,1,0,30.7%,17.2%,1.78,0.287,0.49,0.482,52,18,153,46.2%,17.0%,36.8%,0.9%,28.2%
2023,Garrett Navarra,Central Michigan,GR,RF,0.308,0.429,0.494,0.923,51,218,172,37,53,13,2,5,36.0,4,36,38,5,1,17.4%,16.5%,1.05,0.186,0.358,0.419,42,8,122,41.7%,14.4%,43.9%,9.1%,8.6%
2023,Garrett Palladino,Alcorn State,JR,SS,0.265,0.307,0.282,0.589,47,197,181,23,48,3,0,0,32.0,4,7,8,1,1,4.1%,3.6%,1.14,0.017,0.277,0.281,17,-14,55,65.9%,14.7%,19.4%,4.1%,0.0%
2023,Garrett Pancione,Radford,FR,C,0.228,0.31,0.296,0.606,46,187,162,13,37,5,0,2,27.0,4,17,39,0,1,20.9%,9.1%,2.3,0.068,0.28,0.29,18,-12,59,40.2%,20.5%,39.4%,5.5%,4.0%
2023,Garrett Pennington,Wichita State,JR,1B,0.307,0.372,0.56,0.932,54,253,225,47,69,12,0,15,55.0,11,14,39,11,3,15.4%,5.5%,2.8,0.253,0.31,0.412,48,8,119,38.6%,18.0%,43.4%,7.9%,18.3%
2023,Garrett Posten,UTSA,JR,1B,0.264,0.398,0.424,0.821,48,177,144,27,38,5,0,6,25.0,8,24,38,0,0,21.5%,13.6%,1.58,0.16,0.32,0.385,30,2,106,41.5%,17.9%,40.6%,2.8%,14.0%
2023,Garrett Staton,Samford,SO,3B,0.273,0.366,0.459,0.825,58,273,231,49,63,13,0,10,38.0,11,24,40,11,3,14.7%,8.8%,1.67,0.186,0.29,0.377,44,1,102,36.6%,13.6%,49.7%,8.9%,10.5%
2023,Garrett Williams,Abilene Christian,JR,2B,0.326,0.4,0.4,0.8,59,267,230,40,75,9,1,2,43.0,4,27,27,10,3,10.1%,10.1%,1.0,0.074,0.356,0.373,42,0,100,55.9%,15.7%,28.4%,1.5%,3.4%
2023,Garrison Berkley,UT Arlington,JR,CF,0.365,0.457,0.519,0.976,58,280,233,60,85,20,2,4,39.0,9,33,49,7,6,17.5%,11.8%,1.48,0.155,0.443,0.447,61,16,136,35.2%,26.4%,38.5%,8.2%,5.7%
2023,Garrison Weiss,Prairie View,SO,RF,0.287,0.387,0.383,0.77,58,259,209,42,60,12,4,0,24.0,4,34,23,17,8,8.9%,13.1%,0.68,0.096,0.313,0.363,39,-2,95,50.0%,17.4%,32.6%,6.0%,0.0%
2023,Gavin Brzozowski,Baylor,FR,RF,0.247,0.367,0.397,0.764,50,178,146,24,36,3,2,5,20.0,4,25,40,2,1,22.5%,14.0%,1.61,0.151,0.301,0.357,26,-2,92,33.6%,16.8%,49.5%,9.3%,9.4%
